X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8480441.5939186,5320274.64147264,2023/04/05 00:00:00+00,0600,600,300 STATE FAIR BLVD   ,Yes,From Building,BURGLARY,43.0545240000001,-76.181102999,3199
-8480441.5939186,5320274.64147264,2023/10/25 00:00:00+00,1900,600,300 STATE FAIR BLVD   ,,Of MV Parts/Accessories,LARCENY,43.0545240000001,-76.181102999,3200
-8474373.73556601,5317136.69967132,2023/12/12 00:00:00+00,1005,1540,300 STRATFORD ST     ,,All Other,LARCENY,43.0339230000001,-76.1265945,3201
-8479529.88751165,5315176.87741786,2023/08/21 00:00:00+00,0700,700,300 STRATHMORE DR     ,,Motor Vehicle,MV THEFT,43.0210530000001,-76.172913001,3202
-8478793.50896873,5316562.41548331,2023/01/21 00:00:00+00,0645,648,300 SUMMIT AV   ,,Motor Vehicle,MV THEFT,43.030152,-76.166298,3203
-8475633.09296536,5311117.37793575,2023/10/04 00:00:00+00,2030,737,300 SUNRISE DR     ,,Motor Vehicle,MV THEFT,42.9943860000001,-76.1379075,3204
-8480685.04975628,5319079.11081497,2023/11/26 00:00:00+00,1830,2240,300 TENNYSON AV   ,,Motor Vehicle,MV THEFT,43.046676,-76.1832899999999,3205
-8480685.04975628,5319079.11081497,2023/09/27 00:00:00+00,2054,2054,300 TENNYSON AV   ,,All Other,LARCENY,43.046676,-76.1832899999999,3206
-8478076.16617005,5318909.11658414,2023/08/22 00:00:00+00,1716,1730,300 TULLY ST     ,,,AGGRAVATED ASSAULT,43.0455600000001,-76.1598539999999,3207
-8480589.87170298,5319269.67254064,2023/09/19 00:00:00+00,1740,1740,300 TOMPKINS ST   ,Yes,From Building,BURGLARY,43.0479270000001,-76.182435001,3208
-8478076.16617005,5318909.11658414,2023/05/03 00:00:00+00,2330,700,300 TULLY ST     ,,Motor Vehicle,MV THEFT,43.0455600000001,-76.1598539999999,3209
-8476431.21297141,5323113.38242895,2023/12/17 00:00:00+00,2311,2311,2200 GRANT BLVD   ,,,BURGLARY,43.073154747,-76.145077134,3210
-8475301.97314,5319282.0112036,2023/04/29 00:00:00+00,2245,715,300 UNIVERSITY AV   ,,From Motor Vehicle,MV THEFT,43.048008,-76.134933,3211
-8476946.05069952,5320895.77455066,2023/03/07 00:00:00+00,0226,226,400 BUTTERNUT ST     ,,All Other,LARCENY,43.0586010000001,-76.1497019999999,3212
-8479418.2947315,5316422.6924974,2023/09/29 00:00:00+00,1800,900,200 GORDON AV   ,,Motor Vehicle,MV THEFT,43.029234483,-76.1719105459999,3213
-8475301.97314,5319282.0112036,2023/11/23 00:00:00+00,2300,830,300 UNIVERSITY AV   ,,From Motor Vehicle,LARCENY,43.048008,-76.134933,3214
-8476594.89336581,5313591.5036906,2023/10/03 00:00:00+00,1615,1620,300 BALLANTYNE RD     ,Yes,,AGGRAVATED ASSAULT,43.0106400000001,-76.1465474999999,3215
-8475301.97314,5319282.0112036,2023/05/02 00:00:00+00,0222,222,300 UNIVERSITY AV   ,,Motor Vehicle,MV THEFT,43.048008,-76.134933,3216
-8470979.88259046,5319966.14701444,2023/02/18 00:00:00+00,1718,1718,300 AUDUBON PKWY   ,,From Building,BURGLARY,43.0524990000001,-76.096107,3217
-8475301.97314,5319282.0112036,2023/09/21 00:00:00+00,1900,1915,300 UNIVERSITY AVE    ,,All Other,LARCENY,43.048008,-76.134933,3218
-8470979.88259046,5319966.14701444,2023/07/19 00:00:00+00,1523,1523,300 AUDUBON PKWY   ,,All Other,LARCENY,43.0524990000001,-76.096107,3219
-8477378.33367062,5319958.65521991,2023/11/26 00:00:00+00,2201,2201,200 W WILLOW ST     ,,From Building,LARCENY,43.052449822,-76.153585264,3220
-8478163.83026905,5314458.83561301,2023/06/19 00:00:00+00,0417,417,300 VALLEY DR     ,,,BURGLARY,43.0163370000001,-76.1606414999999,3221
-8476946.05069952,5320895.77455066,2023/03/07 00:00:00+00,0113,113,400 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.0586010000001,-76.1497019999999,3222
-8472813.74518761,5319303.81944941,2023/06/13 00:00:00+00,1748,1748,2200 E FAYETTE ST     ,,,AGGRAVATED ASSAULT,43.048151165,-76.112580868,3223
-8472366.47816778,5319473.94805893,2023/04/21 00:00:00+00,0000,845,300 BEATTIE ST     ,,All Other,LARCENY,43.049268,-76.1085629999999,3224
-8479648.46436532,5318014.56726483,2023/08/17 00:00:00+00,2246,2246,200 GRAND AV   ,,From Building,BURGLARY,43.039687013,-76.173978195,3225
-8477382.46095206,5319678.8471358,2023/06/02 00:00:00+00,2147,2147,200 W WATER ST     ,,All Other,LARCENY,43.0506130640001,-76.15362234,3226
-8475301.97314,5319282.0112036,2023/08/29 00:00:00+00,1049,1049,300 UNIVERSITY PL     ,,Shoplifting,LARCENY,43.048008,-76.134933,3227
-8476946.05069952,5320895.77455066,2023/06/16 00:00:00+00,1628,1646,400 BUTTERNUT ST     ,,Shoplifting,LARCENY,43.0586010000001,-76.1497019999999,3228
-8476431.21297141,5323113.38242895,2023/11/05 00:00:00+00,2247,2247,2200 GRANT BLVD   ,Yes,,AGGRAVATED ASSAULT,43.073154747,-76.145077134,3229
-8474401.28713999,5316824.19697787,2023/09/24 00:00:00+00,1800,1100,300 BERKELEY DR     ,,From Building,BURGLARY,43.0318710000001,-76.126842,3230
-8479648.46436532,5318014.56726483,2023/07/07 00:00:00+00,0129,224,200 GRAND AV   ,,Motor Vehicle,MV THEFT,43.039687013,-76.173978195,3231
-8477378.33367062,5319958.65521991,2023/08/23 00:00:00+00,0400,854,200 W WILLOW ST     ,,From Motor Vehicle,LARCENY,43.052449822,-76.153585264,3232
-8475301.97314,5319282.0112036,2023/09/28 00:00:00+00,2041,2041,300 UNIVERSITY PL     ,,Of Bicycle,LARCENY,43.048008,-76.134933,3233
-8474828.08606769,5318377.21912917,2023/02/13 00:00:00+00,1741,1741,400 COMSTOCK        ,,All Other,LARCENY,43.042068,-76.1306759999999,3234
-8476431.21297141,5323113.38242895,2023/11/02 00:00:00+00,0924,924,2200 GRANT BLVD   ,,All Other,LARCENY,43.073154747,-76.145077134,3235
-8474162.339853,5321220.75466984,2023/08/28 00:00:00+00,0026,345,300 BOYDEN ST     ,,Motor Vehicle,MV THEFT,43.060734,-76.1246955,3236
-8479436.00009651,5316761.6162188,2023/08/21 00:00:00+00,0525,1539,200 ROBERTS AV   ,,From Motor Vehicle,LARCENY,43.031460065,-76.172069596,3237
-8473321.69068077,5322569.81180115,2023/06/08 00:00:00+00,1008,1008,200 GRANT BLVD   ,,All Other,BURGLARY,43.0695877140001,-76.11714382,3238
-8475744.9181806,5322797.27285906,2023/08/20 00:00:00+00,1233,122,200 WADSWORTH ST     ,,From Motor Vehicle,MV THEFT,43.0710803900001,-76.1389120429999,3239
-8475745.80394979,5320068.9773687,2023/12/10 00:00:00+00,1600,1600,400 HAWLEY AV   ,,,AGGRAVATED ASSAULT,43.0531740000001,-76.13892,3240
-8474828.08606769,5318377.21912917,2023/03/10 00:00:00+00,0000,500,400 COMSTOCK AV   ,,From Building,LARCENY,43.042068,-76.1306759999999,3241
-8473292.0750208,5322297.84033419,2023/07/30 00:00:00+00,2319,2319,2200 JAMES ST     ,,Of Bicycle,MV THEFT,43.067802898,-76.1168777779999,3242
-8474162.339853,5321220.75466984,2023/12/06 00:00:00+00,1550,1059,300 BOYDEN ST     ,,All Other,LARCENY,43.060734,-76.1246955,3243
-8478163.83026905,5314458.83561301,2023/08/09 00:00:00+00,1800,1800,300 VALLEY DR     ,,All Other,LARCENY,43.0163370000001,-76.1606414999999,3244
-8479319.22628463,5315836.05211072,2023/06/27 00:00:00+00,0145,200,200 ROBINEAU RD     ,,Motor Vehicle,MV THEFT,43.0253820500001,-76.171020599,3245
-8479648.46436532,5318014.56726483,2023/04/02 00:00:00+00,1400,1449,200 GRAND AV   ,,From Building,BURGLARY,43.039687013,-76.173978195,3246
-8478369.30612287,5322776.71928119,2023/05/07 00:00:00+00,0200,1018,200 WASHINGTON SQ     ,,All Other,LARCENY,43.070945512,-76.162487321,3247
-8471972.2937358,5319220.57411552,2023/05/10 00:00:00+00,1700,2300,200 CANDEE AV   ,,Motor Vehicle,MV THEFT,43.0476046810001,-76.1050219809999,3248
-8474828.08606769,5318377.21912917,2023/01/29 00:00:00+00,2237,2237,400 COMSTOCK AV   ,,From Building,LARCENY,43.042068,-76.1306759999999,3249
-8476199.95841784,5315774.20247774,2023/07/11 00:00:00+00,2019,2019,2100 S STATE ST     ,Yes,,AGGRAVATED ASSAULT,43.0249758730001,-76.1429997389999,3250
-8479494.32082301,5317250.46421101,2023/09/27 00:00:00+00,1120,1700,300 BRADLEY ST     ,Yes,From Mailbox,LARCENY,43.0346700000001,-76.1725934999999,3251
-8478163.83026905,5314458.83561301,2023/12/22 00:00:00+00,0940,947,300 VALLEY DR     ,,,ROBBERY,43.0163370000001,-76.1606414999999,3252
-8474167.43171783,5314906.04326353,2023/06/08 00:00:00+00,2000,700,200 ROE AV   ,,From Motor Vehicle,MV THEFT,43.0192742410001,-76.124741241,3253
-8473321.69068077,5322569.81180115,2023/01/27 00:00:00+00,1830,0,200 GRANT BLVD   ,,Motor Vehicle,MV THEFT,43.0695877140001,-76.11714382,3254
-8478369.30612287,5322776.71928119,2023/02/18 00:00:00+00,1040,836,200 WASHINGTON SQ     ,,All Other,LARCENY,43.070945512,-76.162487321,3255
-8471972.2937358,5319220.57411552,2023/07/02 00:00:00+00,2000,1615,200 CANDEE AVE    ,,From Building,LARCENY,43.0476046810001,-76.1050219809999,3256
-8474828.08606769,5318377.21912917,2023/09/02 00:00:00+00,1700,900,400 COMSTOCK AV   ,,Of Bicycle,LARCENY,43.042068,-76.1306759999999,3257
-8477725.80087453,5321863.76534014,2023/08/18 00:00:00+00,1749,1749,2200 LODI ST     ,,All Other,LARCENY,43.064954168,-76.156706615,3258
-8478163.83026905,5314458.83561301,2023/02/06 00:00:00+00,0353,353,300 VALLEY DR     ,Yes,,BURGLARY,43.0163370000001,-76.1606414999999,3259
-8473872.79785744,5316554.19209964,2023/08/27 00:00:00+00,0100,925,300 BROAD ST     ,,From Motor Vehicle,LARCENY,43.0300980000001,-76.1220944999999,3260
-8478163.83026905,5314458.83561301,2023/10/24 00:00:00+00,1724,615,300 VALLEY DR     ,,All Other,LARCENY,43.0163370000001,-76.1606414999999,3261
-8477725.80087453,5321863.76534014,2023/07/09 00:00:00+00,0326,326,2200 LODI ST     ,,,BURGLARY,43.064954168,-76.156706615,3262
-8475242.71899956,5318132.64556771,2023/05/23 00:00:00+00,1249,1249,200 WAVERLEY AV   ,Yes,All Other,LARCENY,43.040462265,-76.134400711,3263
-8480941.73079475,5318927.4148827,2023/12/09 00:00:00+00,1900,1000,200 BURNET PARK DR     ,,From Motor Vehicle,LARCENY,43.0456801280001,-76.1855958049999,3264
-8479458.70571041,5317397.66737675,2023/08/27 00:00:00+00,0007,7,200 ROWLAND ST     ,,,AGGRAVATED ASSAULT,43.035636551,-76.172273564,3265
-8473321.69068077,5322569.81180115,2023/08/31 00:00:00+00,0828,829,200 GRANT BLVD   ,Yes,Motor Vehicle,MV THEFT,43.0695877140001,-76.11714382,3266
-8474828.08606769,5318377.21912917,2023/11/07 00:00:00+00,1400,1925,400 COMSTOCK AV   ,,All Other,LARCENY,43.042068,-76.1306759999999,3267
-8476516.70133097,5315595.79273669,2023/11/12 00:00:00+00,1200,1230,200 WEBSTER AV   ,,From Motor Vehicle,LARCENY,43.023804211,-76.145845089,3268
-8476399.53266885,5323491.5660937,2023/11/15 00:00:00+00,0358,338,200 ROSS PARK   ,,,BURGLARY,43.0756363510001,-76.144792545,3269
-8477725.80087453,5321863.76534014,2023/08/20 00:00:00+00,0728,727,2200 LODI ST     ,,From Motor Vehicle,LARCENY,43.064954168,-76.156706615,3270
-8472730.65988191,5319295.72084822,2023/04/14 00:00:00+00,0000,1900,300 BRUCE ST     ,,From Motor Vehicle,LARCENY,43.048098,-76.1118345,3271
-8476667.86151092,5315598.79974938,2023/04/18 00:00:00+00,0807,807,200 CANNON ST     ,Yes,,ROBBERY,43.023823959,-76.147202984,3272
-8478163.83026905,5314458.83561301,2023/03/01 00:00:00+00,1200,1200,300 VALLEY DR     ,,From Coin Operated Machine/Device,LARCENY,43.0163370000001,-76.1606414999999,3273
-8474828.08606769,5318377.21912917,2023/04/10 00:00:00+00,2204,2204,400 COMSTOCK AV   ,,All Other,LARCENY,43.042068,-76.1306759999999,3274
-8473321.69068077,5322569.81180115,2023/09/25 00:00:00+00,2323,2323,200 GRANT BLVD   ,,All Other,LARCENY,43.0695877140001,-76.11714382,3275
-8473087.95069692,5319641.52617203,2023/11/30 00:00:00+00,1558,1558,200 WESTMORELAND AV   ,Yes,,AGGRAVATED ASSAULT,43.050368072,-76.1150440979999,3276
-8476399.53266885,5323491.5660937,2023/07/09 00:00:00+00,2000,2000,200 ROSS PARK   ,,From Building,LARCENY,43.0756363510001,-76.144792545,3277
-8479698.51572345,5315236.83929643,2023/02/08 00:00:00+00,2100,630,2200 S GEDDES ST     ,,Motor Vehicle,MV THEFT,43.021446805,-76.174427814,3278
-8472730.65988191,5319295.72084822,2023/12/09 00:00:00+00,0300,300,300 BRUCE ST     ,,All Other,LARCENY,43.048098,-76.1118345,3279
-8475315.49845813,5322187.5345256,2023/11/20 00:00:00+00,1843,1843,400 HELEN ST     ,,All Other,BURGLARY,43.067079,-76.1350545,3280
-8473266.66323007,5322855.42529236,2023/07/07 00:00:00+00,1830,1140,300 VILLAGE DR     ,,From Motor Vehicle,LARCENY,43.0714620000001,-76.1166494999999,3281
-8474828.08606769,5318377.21912917,2023/09/09 00:00:00+00,1000,850,400 COMSTOCK AV   ,,All Other,LARCENY,43.042068,-76.1306759999999,3282
-8476516.04031583,5317522.83950738,2023/10/17 00:00:00+00,2220,2220,200 GRAPE TER    ,,,AGGRAVATED ASSAULT,43.0364584320001,-76.145839151,3283
-8473087.95069692,5319641.52617203,2023/02/09 00:00:00+00,1044,1044,200 WESTMORELAND AV   ,,All Other,LARCENY,43.050368072,-76.1150440979999,3284
-8477074.23598373,5319513.44549698,2023/06/11 00:00:00+00,1700,1200,200 S  WARREN ST     ,,Motor Vehicle,MV THEFT,43.0495272840001,-76.150853508,3285
-8479698.51572345,5315236.83929643,2023/08/25 00:00:00+00,0417,417,2200 S GEDDES ST     ,,Motor Vehicle,MV THEFT,43.021446805,-76.174427814,3286
-8472730.65988191,5319295.72084822,2023/05/14 00:00:00+00,1900,1430,300 BRUCE ST     ,,From Motor Vehicle,LARCENY,43.048098,-76.1118345,3287
-8476317.27535752,5321779.76535944,2023/07/06 00:00:00+00,1904,1904,200 CARBON ST     ,,,AGGRAVATED ASSAULT,43.064402881,-76.144053615,3288
-8473266.66323007,5322855.42529236,2023/03/22 00:00:00+00,1017,1017,300 VILLAGE DR     ,,From Building,LARCENY,43.0714620000001,-76.1166494999999,3289
-8479227.32091303,5317249.09354566,2023/06/19 00:00:00+00,2000,600,400 DUDLEY ST     ,,Of Bicycle,MV THEFT,43.034661,-76.170194999,3290
-8475812.67022832,5321751.00663184,2023/12/10 00:00:00+00,0444,444,200 GRUMBACH AV   ,Yes,,AGGRAVATED ASSAULT,43.0642141380001,-76.13952067,3291
-8473087.95069692,5319641.52617203,2023/07/01 00:00:00+00,2148,2148,200 WESTMORELAND AV   ,Yes,,AGGRAVATED ASSAULT,43.050368072,-76.1150440979999,3292
-8477074.23598373,5319513.44549698,2023/01/18 00:00:00+00,1900,2120,200 S  WARREN ST     ,,Motor Vehicle,MV THEFT,43.0495272840001,-76.150853508,3293
-8472696.19926374,5319311.0439895,2023/12/11 00:00:00+00,2240,2240,2300 E  FAYETTE ST     ,,All Other,LARCENY,43.0481985920001,-76.111524935,3294
-8476274.29323233,5319914.04673361,2023/11/23 00:00:00+00,2000,2000,300 BURNET AV   ,,From Building,BURGLARY,43.0521570000001,-76.1436674999999,3295
-8479869.26590739,5315403.74091412,2023/12/02 00:00:00+00,2221,2221,200 CARLTON RD     ,,Motor Vehicle,MV THEFT,43.0225429330001,-76.175961689,3296
-8473266.66323007,5322855.42529236,2023/10/02 00:00:00+00,1206,1206,300 VILLAGE DR     ,,,BURGLARY,43.0714620000001,-76.1166494999999,3297
-8474423.82933687,5322408.33091132,2023/03/17 00:00:00+00,0400,700,400 DURSTON AV   ,,All Other,BURGLARY,43.0685280000001,-76.1270445,3298
-8475812.67022832,5321751.00663184,2023/06/04 00:00:00+00,2125,2125,200 GRUMBACH AV   ,,,AGGRAVATED ASSAULT,43.0642141380001,-76.13952067,3299
-8480358.6959636,5318969.0104083,2023/07/27 00:00:00+00,0220,220,200 WHITTIER AV   ,,Motor Vehicle,MV THEFT,43.045953201,-76.180358314,3300
-8481383.95259262,5318691.62855533,2023/10/24 00:00:00+00,1428,1432,200 S AVERY AV   ,Yes,,AGGRAVATED ASSAULT,43.0441321770001,-76.1895683509999,3301
-8476460.47541464,5315849.59148466,2023/12/05 00:00:00+00,1350,1415,2200 S SALINA ST     ,,From Building,LARCENY,43.0254709650001,-76.1453400029999,3302
-8476584.87461164,5321935.20218996,2023/11/29 00:00:00+00,1009,1009,300 CARBON ST     ,,All Other,LARCENY,43.0654230000001,-76.1464574999999,3303
-8479869.26590739,5315403.74091412,2023/11/29 00:00:00+00,1930,730,200 CARLTON RD     ,,Motor Vehicle,MV THEFT,43.0225429330001,-76.175961689,3304
-8479869.26590739,5315403.74091412,2023/07/26 00:00:00+00,2042,2042,200 CARLTON RD     ,,Motor Vehicle,MV THEFT,43.0225429330001,-76.175961689,3305
-8481305.30359127,5319728.43498905,2023/11/30 00:00:00+00,1000,1120,200 CAYUGA ST     ,,All Other,LARCENY,43.05093858,-76.188861835,3306
-8474035.95204461,5319322.77795723,2023/10/28 00:00:00+00,1620,640,200 CHERRY ST     ,,From Building,BURGLARY,43.0482756220001,-76.1235601389999,3307
-8481305.30359127,5319728.43498905,2023/05/31 00:00:00+00,1515,1545,200 CAYUGA ST     ,,From Building,BURGLARY,43.05093858,-76.188861835,3308
-8474035.95204461,5319322.77795723,2023/10/12 00:00:00+00,1601,1601,200 CHERRY ST     ,Yes,All Other,LARCENY,43.0482756220001,-76.1235601389999,3309
-8472345.93972173,5321346.91033615,2023/06/21 00:00:00+00,2200,400,400 HILLSDALE AV   ,,Motor Vehicle,MV THEFT,43.061562,-76.1083785,3310
-8474035.95204461,5319322.77795723,2023/11/08 00:00:00+00,2206,2206,200 CHERRY ST     ,,From Building,BURGLARY,43.0482756220001,-76.1235601389999,3311
-8474035.95204461,5319322.77795723,2023/01/16 00:00:00+00,1000,1625,200 CHERRY ST     ,,From Motor Vehicle,LARCENY,43.0482756220001,-76.1235601389999,3312
,,2023/03/02 00:00:00+00,2045,2330,200 CHINOOK DR     ,,From Motor Vehicle,LARCENY,,,3313
-8474035.95204461,5319322.77795723,2023/01/20 00:00:00+00,2336,2336,200 CHERRY ST     ,,,ROBBERY,43.0482756220001,-76.1235601389999,3314
-8474417.53911773,5317757.73140914,2023/09/29 00:00:00+00,2331,2331,200 CLARENDON ST     ,,,ROBBERY,43.0380007040001,-76.126987994,3315
-8474417.53911773,5317757.73140914,2023/08/27 00:00:00+00,0010,859,200 CLARENDON ST     ,,All Other,LARCENY,43.0380007040001,-76.126987994,3316
-8476518.92883397,5322522.90465469,2023/08/30 00:00:00+00,1330,300,200 CLEVELAND AV   ,,Motor Vehicle,MV THEFT,43.069279889,-76.1458650989999,3317
-8476518.92883397,5322522.90465469,2023/02/22 00:00:00+00,0200,700,200 CLEVELAND AV   ,,Motor Vehicle,MV THEFT,43.069279889,-76.1458650989999,3318
-8480326.4071887,5318902.91398573,2023/11/18 00:00:00+00,2130,1800,200 COLERIDGE AV   ,,Motor Vehicle,MV THEFT,43.0455192800001,-76.1800682589999,3319
-8473801.5697473,5319317.35272808,2023/10/23 00:00:00+00,1520,750,200 COLUMBUS AV   ,,From Motor Vehicle,LARCENY,43.0482400070001,-76.121454647,3320
-8478496.87569897,5317030.37966069,2023/06/26 00:00:00+00,0119,119,200 COOLIDGE AV   ,,,AGGRAVATED ASSAULT,43.033224874,-76.163633298,3321
-8480326.4071887,5318902.91398573,2023/05/28 00:00:00+00,0245,245,200 COLERIDGE AV   ,Yes,,AGGRAVATED ASSAULT,43.0455192800001,-76.1800682589999,3322
-8476615.61615695,5322576.4124209,2023/06/10 00:00:00+00,2313,2313,200 CRAIG ST     ,,,AGGRAVATED ASSAULT,43.06963103,-76.146733656,3323
-8476615.61615695,5322576.4124209,2023/07/30 00:00:00+00,2010,2015,200 CRAIG ST     ,Yes,,AGGRAVATED ASSAULT,43.06963103,-76.146733656,3324
-8476615.61615695,5322576.4124209,2023/08/17 00:00:00+00,2337,2337,200 CRAIG ST     ,,,AGGRAVATED ASSAULT,43.06963103,-76.146733656,3325
-8478398.44099396,5315327.08043703,2023/08/24 00:00:00+00,0310,318,200 CRADDOCK ST     ,,From Motor Vehicle,LARCENY,43.0220394670001,-76.162749044,3326
-8477451.69911498,5315377.3774509,2023/11/13 00:00:00+00,2145,2145,200 CREHANGE ST     ,,,ROBBERY,43.0223697920001,-76.154244317,3327
-8478013.81868361,5316326.58298018,2023/12/18 00:00:00+00,1911,2015,200 CRESCENT AVE    ,,All Other,LARCENY,43.028603354,-76.159293923,3328
-8478013.81868361,5316326.58298018,2023/09/14 00:00:00+00,1000,1940,200 CRESCENT AVE    ,,All Other,LARCENY,43.028603354,-76.159293923,3329
-8472830.94159991,5319302.8669323,2023/07/11 00:00:00+00,1930,1930,200 CROLY ST     ,Yes,,AGGRAVATED ASSAULT,43.0481449120001,-76.112735346,3330
-8472830.94159991,5319302.8669323,2023/03/05 00:00:00+00,1732,1732,200 CROLY ST     ,Yes,,AGGRAVATED ASSAULT,43.0481449120001,-76.112735346,3331
-8472830.94159991,5319302.8669323,2023/08/04 00:00:00+00,2310,2310,200 CROLY ST   ,,,AGGRAVATED ASSAULT,43.0481449120001,-76.112735346,3332
-8472830.94159991,5319302.8669323,2023/07/14 00:00:00+00,1951,1951,200 CROLY ST     ,Yes,,AGGRAVATED ASSAULT,43.0481449120001,-76.112735346,3333
-8472830.94159991,5319302.8669323,2023/03/05 00:00:00+00,2155,2155,200 CROLY ST     ,Yes,,AGGRAVATED ASSAULT,43.0481449120001,-76.112735346,3334
-8476282.46575275,5323600.17631313,2023/08/08 00:00:00+00,1700,718,200 DALE ST     ,,Motor Vehicle,MV THEFT,43.076349022,-76.143740915,3335
-8476282.46575275,5323600.17631313,2023/09/08 00:00:00+00,0030,0,200 DALE ST     ,,From Mailbox,LARCENY,43.076349022,-76.143740915,3336
-8476282.46575275,5323600.17631313,2023/06/29 00:00:00+00,1015,910,200 DALE ST     ,,All Other,LARCENY,43.076349022,-76.143740915,3337
-8477951.21104351,5321829.3064648,2023/06/26 00:00:00+00,0930,930,200 DANFORTH ST     ,,All Other,LARCENY,43.064728017,-76.1587315089999,3338
-8479193.97961234,5317952.22953742,2023/07/30 00:00:00+00,1141,638,200 DAVIS ST     ,,All Other,LARCENY,43.0392777260001,-76.1698954889999,3339
-8479193.97961234,5317952.22953742,2023/07/20 00:00:00+00,1515,1228,200 DAVIS ST     ,,All Other,LARCENY,43.0392777260001,-76.1698954889999,3340
-8479193.97961234,5317952.22953742,2023/09/22 00:00:00+00,2100,900,200 DAVIS ST     ,,From Building,BURGLARY,43.0392777260001,-76.1698954889999,3341
-8479193.97961234,5317952.22953742,2023/01/15 00:00:00+00,1454,1454,200 DAVIS ST     ,,,AGGRAVATED ASSAULT,43.0392777260001,-76.1698954889999,3342
-8479193.97961234,5317952.22953742,2023/03/27 00:00:00+00,1800,930,200 DAVIS ST     ,,From Building,BURGLARY,43.0392777260001,-76.1698954889999,3343
-8474970.0906648,5320400.34514516,2023/04/11 00:00:00+00,2100,2100,200 DELHI ST     ,,,AGGRAVATED ASSAULT,43.055349117,-76.131951649,3344
-8471433.41344672,5319563.21405436,2023/11/14 00:00:00+00,1610,1610,200 DELRAY AVE    ,,All Other,LARCENY,43.0498539920001,-76.1001811369999,3345
